Date,Open,High,Low,Close,Adj Close,Volume
2019-04-05,29.780001,30.000000,29.410000,29.850000,29.431313,189700
2019-04-08,29.990000,30.000000,29.500000,29.700001,29.283415,244200
2019-04-09,29.690001,29.690001,29.129999,29.559999,29.145380,142500
2019-04-10,29.650000,29.709999,29.160000,29.320000,28.908745,182100
2019-04-11,29.360001,29.370001,28.760000,28.940001,28.534075,400700
2019-04-12,28.910000,29.340000,28.330000,28.639999,28.238279,271000
2019-04-15,28.690001,29.100000,28.450001,28.780001,28.376316,214400
2019-04-16,28.809999,29.070000,28.580000,28.580000,28.179125,193200
2019-04-17,28.780001,28.969999,28.040001,28.430000,28.031229,224700
2019-04-18,28.440001,28.879999,28.209999,28.820000,28.415756,265200
2019-04-22,28.469999,28.820000,28.420000,28.620001,28.218565,131700
2019-04-23,28.930000,29.260000,28.910000,29.150000,28.741131,109400
2019-04-24,29.299999,29.299999,28.719999,29.150000,28.741131,204100
2019-04-25,29.280001,29.410000,28.660000,29.330000,28.918604,276000
2019-04-26,29.490000,29.490000,29.150000,29.309999,28.898886,273200
2019-04-29,29.500000,29.549999,29.059999,29.350000,28.938326,108200
2019-04-30,29.670000,29.670000,29.080000,29.350000,28.938326,228400
2019-05-02,29.350000,29.590000,29.160000,29.459999,29.061630,309200
2019-05-03,29.700001,29.750000,29.250000,29.290001,28.893934,200500
2019-05-06,29.120001,29.129999,28.680000,28.680000,28.292179,236900
2019-05-07,28.700001,28.750000,28.059999,28.510000,28.124479,417500
2019-05-08,28.610001,29.250000,28.570000,28.730000,28.341507,221400
2019-05-09,28.799999,28.799999,28.250000,28.500000,28.114616,314500
2019-05-10,28.530001,28.790001,28.110001,28.200001,27.818674,350600
2019-05-13,28.200001,28.209999,27.730000,27.750000,27.374756,274300
2019-05-14,27.820000,28.160000,27.549999,27.639999,27.266243,301500
2019-05-15,27.549999,27.709999,27.190001,27.670000,27.295839,197700
2019-05-16,27.700001,27.750000,27.219999,27.440001,27.068947,232400
2019-05-17,27.440001,27.820000,27.200001,27.400000,27.029486,513400
2019-05-20,27.650000,28.090000,27.420000,28.040001,27.660835,207600
2019-05-21,27.950001,29.090000,27.950001,29.020000,28.627584,407300
2019-05-22,29.260000,29.270000,28.690001,29.170000,28.775553,244900
2019-05-23,29.120001,29.120001,28.660000,28.920000,28.528936,154300
2019-05-24,29.260000,29.270000,28.520000,28.700001,28.311911,280700
2019-05-27,28.820000,28.950001,28.530001,28.540001,28.154072,219400
2019-05-28,28.580000,29.389999,28.570000,29.260000,28.864336,295600
2019-05-29,29.280001,30.040001,29.260000,29.790001,29.387171,414600
2019-05-30,30.000000,30.400000,29.860001,30.150000,29.742304,235600
2019-05-31,30.240000,30.440001,29.959999,30.110001,29.702845,263500
2019-06-03,30.110001,30.400000,29.950001,30.240000,29.845951,516600
2019-06-04,30.000000,30.330000,30.000000,30.170000,29.776869,280600
2019-06-05,30.170000,30.270000,29.590000,29.709999,29.322859,171700
2019-06-06,29.990000,30.000000,29.639999,30.000000,29.609081,145000
2019-06-07,29.850000,30.320000,29.830000,30.190001,29.796606,182800
2019-06-10,30.170000,30.170000,29.459999,29.650000,29.263641,246100
2019-06-11,29.850000,30.000000,29.520000,29.969999,29.579475,115500
2019-06-12,29.969999,30.129999,29.610001,29.860001,29.470905,160000
2019-06-13,29.730000,29.889999,29.129999,29.480000,29.095858,263600
2019-06-14,29.150000,29.320000,28.980000,29.270000,28.888592,159700
2019-06-17,29.010000,29.590000,29.010000,29.420000,29.036640,179300
2019-06-18,29.420000,29.850000,29.420000,29.850000,29.461037,244700
2019-06-19,29.680000,30.420000,29.680000,30.309999,29.915041,324400
2019-06-21,30.450001,30.980000,30.420000,30.980000,30.576309,1066900
2019-06-24,30.980000,31.200001,30.559999,30.940001,30.536833,575000
2019-06-25,30.950001,30.950001,30.459999,30.600000,30.201262,1244900
2019-06-26,30.889999,31.200001,30.670000,31.200001,30.793446,347700
2019-06-27,30.570000,31.180000,30.570000,31.000000,30.596052,346100
2019-06-28,31.000000,31.260000,30.920000,31.129999,30.724354,451100
2019-07-01,31.420000,31.420000,30.900000,31.110001,30.719418,280500
2019-07-02,31.120001,31.200001,30.660000,30.799999,30.413311,309900
2019-07-03,30.790001,31.280001,30.500000,31.219999,30.828037,290800
2019-07-04,31.290001,31.860001,31.290001,31.530001,31.134146,582900
2019-07-05,31.620001,31.860001,31.309999,31.799999,31.400757,364100
2019-07-08,31.790001,31.860001,31.590000,31.860001,31.460003,253900
2019-07-10,31.900000,32.090000,31.570000,31.570000,31.173645,726400
2019-07-11,31.719999,31.840000,31.219999,31.549999,31.153893,343700
2019-07-12,31.770000,31.840000,31.049999,31.379999,30.986032,251700
2019-07-15,31.379999,31.410000,30.840000,31.049999,30.660175,244100
2019-07-16,31.049999,31.240000,30.879999,31.160000,30.768789,316500
2019-07-17,31.309999,31.459999,31.000000,31.000000,30.610800,918200
2019-07-18,31.000000,31.730000,31.000000,31.730000,31.331633,355000
2019-07-19,31.740000,31.760000,31.090000,31.110001,30.719418,576700
2019-07-22,31.120001,31.650000,31.120001,31.549999,31.153893,229400
2019-07-23,31.549999,31.760000,31.299999,31.570000,31.173645,432900
2019-07-24,31.559999,31.900000,31.430000,31.680000,31.282261,352700
2019-07-25,31.670000,31.830000,30.500000,30.740000,30.354061,507300
2019-07-26,30.799999,31.299999,30.530001,31.100000,30.709545,543800
2019-07-29,31.240000,31.379999,30.889999,31.120001,30.729294,312500
2019-07-30,31.280001,31.280001,30.180000,30.370001,29.988710,486600
2019-07-31,30.510000,30.510000,29.770000,29.900000,29.524609,814000
2019-08-01,30.110001,30.900000,29.950001,29.990000,29.628347,554700
2019-08-02,30.240000,30.240000,29.719999,29.959999,29.598705,592100
2019-08-05,29.959999,29.959999,29.480000,29.670000,29.312204,698500
2019-08-06,30.000000,30.600000,29.959999,30.600000,30.230988,212600
2019-08-07,30.559999,31.799999,30.110001,31.799999,31.416517,747200
2019-08-08,31.820000,32.240002,31.709999,31.809999,31.426395,453000
2019-08-09,31.969999,31.969999,31.240000,31.809999,31.426395,359300
2019-08-12,31.520000,31.530001,30.530001,30.660000,30.290264,549500
2019-08-13,30.790001,31.100000,30.559999,30.950001,30.576769,462500
2019-08-14,30.950001,30.950001,30.400000,30.400000,30.033401,428600
2019-08-15,30.900000,30.900000,30.160000,30.190001,29.825933,355000
2019-08-16,29.799999,30.080000,29.420000,29.520000,29.397024,614100
2019-08-19,29.799999,29.930000,29.209999,29.400000,29.277527,234400
2019-08-20,29.660000,29.660000,28.809999,29.160000,29.038527,142800
2019-08-21,29.219999,29.590000,29.100000,29.549999,29.426899,239800
2019-08-22,29.549999,29.549999,29.000000,29.139999,29.018610,239300
2019-08-23,29.100000,29.299999,28.600000,28.879999,28.759691,507700
2019-08-26,29.490000,29.490000,28.450001,28.760000,28.640194,328500
2019-08-27,28.980000,29.320000,28.770000,29.010000,28.889151,232800
2019-08-28,29.219999,29.370001,28.809999,29.240000,29.118195,360900
2019-08-29,29.299999,29.639999,28.980000,29.469999,29.347235,171000
2019-08-30,29.490000,29.900000,29.330000,29.900000,29.775444,459000
2019-09-02,29.770000,29.799999,29.260000,29.320000,29.212517,368000
2019-09-03,29.350000,29.480000,28.650000,28.889999,28.784092,412700
2019-09-04,28.920000,29.100000,28.730000,28.879999,28.774130,1780200
2019-09-05,29.010000,30.100000,28.969999,29.799999,29.690756,433600
2019-09-06,29.950001,30.680000,29.950001,30.680000,30.567530,373300
2019-09-09,30.799999,31.580000,30.799999,31.190001,31.075663,679300
2019-09-10,31.100000,31.389999,30.549999,30.889999,30.776756,324500
2019-09-11,30.940001,31.139999,30.549999,30.799999,30.687090,247400
2019-09-12,30.830000,31.040001,30.680000,30.730000,30.617346,162100
2019-09-13,30.760000,31.450001,30.760000,31.000000,30.886356,783400
2019-09-16,31.000000,31.000000,30.299999,30.309999,30.198885,264700
2019-09-17,30.299999,30.809999,30.270000,30.629999,30.517714,258400
2019-09-18,30.629999,30.940001,30.379999,30.740000,30.627310,197400
2019-09-19,30.790001,31.090000,29.799999,29.799999,29.690756,11763200
2019-09-20,29.920000,30.299999,29.920000,30.139999,30.029509,512500
2019-09-23,30.190001,30.190001,29.719999,30.049999,29.939838,588200
2019-09-24,30.030001,30.100000,29.629999,29.740000,29.630978,368400
2019-09-25,29.719999,30.010000,29.590000,29.889999,29.780424,268600
2019-09-26,29.900000,30.580000,29.870001,30.549999,30.438005,567700
2019-09-27,30.600000,30.600000,30.129999,30.530001,30.418079,419300
2019-09-30,30.530001,30.620001,30.120001,30.120001,30.009584,252300
2019-10-01,30.170000,30.320000,29.610001,29.629999,29.536089,923100
2019-10-02,29.500000,29.500000,28.760000,28.959999,28.868212,483000
2019-10-03,28.959999,29.070000,28.610001,28.790001,28.698751,545600
2019-10-04,28.850000,29.040001,28.510000,29.040001,28.947956,536500
2019-10-07,29.049999,29.100000,28.280001,28.280001,28.190371,474200
2019-10-08,28.299999,28.549999,28.040001,28.080000,27.991001,577700
2019-10-09,28.490000,28.690001,28.100000,28.500000,28.409670,479600
2019-10-10,28.500000,28.910000,28.299999,28.750000,28.658876,579600
2019-10-11,28.809999,29.309999,28.780001,29.250000,29.157293,458800
2019-10-14,29.250000,29.620001,29.000000,29.530001,29.436407,403300
2019-10-15,29.600000,29.740000,29.320000,29.690001,29.595900,421200
2019-10-16,29.690001,29.990000,29.100000,29.900000,29.805233,738700
2019-10-17,29.900000,30.100000,29.469999,29.760000,29.665676,349000
2019-10-18,29.740000,29.760000,29.400000,29.660000,29.565994,774500
2019-10-21,29.700001,30.070000,29.490000,30.070000,29.974693,786900
2019-10-22,30.020000,30.510000,29.900000,30.510000,30.413300,1620000
2019-10-23,30.520000,31.270000,30.340000,30.959999,30.861874,958100
2019-10-24,30.950001,31.330000,30.809999,31.170000,31.071209,531100
2019-10-25,31.170000,31.549999,30.950001,31.260000,31.160923,660000
2019-10-28,31.260000,31.990000,31.100000,31.840000,31.739082,609000
2019-10-29,31.799999,31.799999,31.299999,31.370001,31.270576,522700
2019-10-30,31.370001,31.740000,30.820000,31.559999,31.459972,489000
2019-10-31,31.500000,31.500000,30.730000,31.170000,31.071209,761900
2019-11-01,31.190001,31.629999,30.889999,31.190001,31.106115,390100
2019-11-04,31.320000,31.549999,31.110001,31.330000,31.245737,361800
2019-11-05,31.500000,32.590000,31.500000,31.730000,31.644663,1117400
2019-11-06,31.950001,32.029999,31.400000,31.730000,31.644663,518800
2019-11-07,31.730000,31.910000,31.540001,31.889999,31.804230,432400
2019-11-08,31.590000,31.799999,31.230000,31.360001,31.275656,399500
2019-11-11,31.400000,31.709999,31.150000,31.580000,31.495064,260100
2019-11-12,31.590000,31.590000,30.740000,30.920000,30.836840,480400
2019-11-13,30.900000,31.000000,30.430000,30.790001,30.707190,544100
2019-11-14,30.639999,30.980000,30.570000,30.889999,30.806921,200900
2019-11-18,30.990000,31.299999,30.799999,30.809999,30.727135,264800
2019-11-19,30.990000,30.990000,30.020000,30.299999,30.218508,592600
2019-11-21,30.299999,30.760000,30.160000,30.760000,30.677269,325000
2019-11-22,30.549999,30.830000,30.420000,30.730000,30.647350,280800
2019-11-25,30.809999,30.900000,30.299999,30.440001,30.358131,327700
2019-11-26,30.440001,30.459999,29.840000,29.980000,29.899368,275900
2019-11-27,30.129999,30.260000,29.750000,30.200001,30.118776,346400
2019-11-28,29.820000,29.950001,29.629999,29.860001,29.779692,689400
2019-11-29,29.850000,29.959999,29.680000,29.959999,29.879419,616700
2019-12-02,30.049999,30.469999,30.010000,30.320000,30.253601,341800
2019-12-03,30.350000,30.610001,30.110001,30.400000,30.333426,222500
2019-12-04,30.500000,31.250000,30.370001,31.250000,31.181562,639200
2019-12-05,31.250000,31.650000,31.100000,31.320000,31.251411,284700
2019-12-06,31.219999,31.450001,30.950001,30.969999,30.902176,520000
2019-12-09,31.160000,31.520000,30.879999,31.290001,31.221479,477100
2019-12-10,31.290001,31.410000,30.850000,31.090000,31.021915,445300
2019-12-11,31.160000,31.520000,30.750000,30.879999,30.812374,843600
2019-12-12,30.879999,31.180000,30.850000,30.950001,30.882221,705400
2019-12-13,31.090000,31.590000,30.799999,31.590000,31.559118,884100
2019-12-16,31.580000,31.790001,31.030001,31.040001,31.009657,1310500
2019-12-17,31.110001,31.510000,30.950001,31.450001,31.419256,424900
2019-12-18,31.450001,31.690001,31.170000,31.559999,31.529146,624600
2019-12-19,31.590000,31.670000,31.330000,31.650000,31.619059,277600
2019-12-20,31.469999,31.650000,31.389999,31.389999,31.359314,258600
2019-12-23,31.700001,31.799999,31.350000,31.799999,31.768911,358200
2019-12-26,31.799999,32.279999,31.650000,32.279999,32.248444,377100
2019-12-27,32.279999,32.400002,31.840000,32.160000,32.128563,193800
2019-12-30,32.299999,32.310001,31.870001,32.029999,31.998688,138500
2020-01-02,32.180000,32.599998,31.910000,32.599998,32.583389,820400
2020-01-03,32.500000,32.740002,32.230000,32.330002,32.313530,388700
2020-01-06,32.790001,32.790001,31.840000,32.000000,31.983696,570500
2020-01-07,32.160000,32.160000,31.320000,31.379999,31.364012,596900
2020-01-08,31.440001,31.700001,30.900000,31.059999,31.044174,621700
2020-01-09,31.299999,31.299999,30.049999,30.770000,30.754324,1177300
2020-01-10,31.000000,31.000000,30.260000,30.400000,30.384510,691500
2020-01-13,30.600000,30.950001,30.469999,30.830000,30.814293,340600
2020-01-14,30.830000,30.920000,30.350000,30.680000,30.664370,385600
2020-01-15,30.680000,30.680000,30.139999,30.240000,30.224592,876800
2020-01-16,30.260000,30.620001,30.200001,30.290001,30.274569,472700
2020-01-17,30.549999,30.790001,30.420000,30.770000,30.754324,453900
2020-01-20,30.799999,30.799999,30.000000,30.230000,30.214598,708400
2020-01-21,30.230000,30.240000,29.440001,29.500000,29.484970,992400
2020-01-22,29.600000,29.980000,29.530001,29.980000,29.964725,643700
2020-01-23,30.070000,30.650000,29.750000,30.620001,30.604401,567100
2020-01-24,30.700001,30.700001,30.040001,30.240000,30.224592,296500
2020-01-27,29.959999,30.090000,29.700001,29.870001,29.854782,697500
2020-01-28,30.000000,30.150000,29.600000,29.610001,29.594913,657000
2020-01-29,29.700001,29.870001,29.320000,29.350000,29.335047,415100
2020-01-30,29.270000,29.750000,29.059999,29.750000,29.734842,643100
2020-01-31,29.650000,29.750000,29.200001,29.440001,29.425001,658900
2020-02-03,29.559999,29.820000,29.469999,29.580000,29.580000,691000
2020-02-04,29.850000,29.980000,29.500000,29.780001,29.780001,326700
2020-02-05,29.820000,30.410000,29.650000,29.820000,29.820000,610100
2020-02-06,29.959999,30.200001,29.570000,29.690001,29.690001,340400
2020-02-07,29.840000,30.120001,29.570000,29.770000,29.770000,745800
2020-02-10,29.770000,30.150000,29.740000,30.049999,30.049999,547900
2020-02-11,30.450001,31.379999,30.450001,31.309999,31.309999,1457600
2020-02-12,31.309999,31.639999,31.250000,31.469999,31.469999,919400
2020-02-13,31.400000,31.400000,30.790001,30.910000,30.910000,478300
2020-02-14,31.000000,31.020000,30.340000,30.510000,30.510000,794800
